sexo,ano_ingresso,periodo_ingresso,forma_ingresso,tipo_discente,status,sigla_nivel_ensino,nivel_ensino,id_curso,nome_curso,modalidade_educacao,id_unidade,nome_unidade,id_unidade_gestora,nome_unidade_gestora,ano_arquivo
M,2020,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,REOCUPAÇÃO DE VAGAS RESIDUAIS,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
F,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
F,2020,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
F,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,FORMADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2020,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2020
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,REOCUPAÇÃO DE VAGAS RESIDUAIS,REGULAR,FORMADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,REOCUPAÇÃO DE VAGAS RESIDUAIS,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,ATIVO - FORMANDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
F,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2021,1.0,SiSU,REGULAR,CONCLUÍDO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2021
M,2022,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
F,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,REOCUPAÇÃO DE VAGAS RESIDUAIS,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,CANCELADO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
M,2022,1.0,SiSU,REGULAR,ATIVO,G,GRADUAÇÃO,7191770.0,SISTEMAS DE INFORMAÇÃO,PRESENCIAL,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1482.0,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2022
